protocol,duration,src_bytes,dst_bytes,pkts,conn_rate,failed_logins
tcp,1.497072225550561,1860,2448,9,2.16682173648967,0
tcp,0.13158616215423857,4027,2796,9,3.9313780784035446,0
tcp,0.2381045465003494,2149,2991,9,2.764391697198775,0
icmp,0.45544728351514735,2485,4178,5,2.5489013330115604,0
tcp,1.2468411027864434,4408,2331,9,2.8994559456439837,0
tcp,0.5487847917600699,4556,3940,6,2.4613709028970403,0
icmp,1.3226338527841044,4128,4454,8,2.2616990193495154,0
icmp,11.857642197732218,235706,60018,395,37.9554222766181,1
tcp,0.2988377630404555,2826,3711,5,3.7532409208862108,0
tcp,0.7431444327959293,3856,4280,5,0.945828593997557,0
icmp,3.8595866541183526,233792,290734,520,33.12625151957464,8
udp,1.2685427447818252,3121,3674,8,2.5869638124522396,0
udp,1.0687961746656236,4605,4365,11,4.0634587009242535,0
udp,14.705192399315978,139611,273063,423,4.122380937984396,7
tcp,0.21049498879884831,4173,5461,8,2.6697602597280468,0
tcp,1.0820873219167377,4230,3301,9,3.5559948757875315,0
icmp,0.2982203752703064,3533,1520,11,2.2208798973166157,0
udp,0.0,4556,2926,7,2.4204372058399817,0
udp,0.5630137166550732,4778,4490,8,2.3438883294012602,0
tcp,1.0766638054590185,3836,2380,13,2.19433641314292,0
tcp,0.5696920977111056,1709,3930,11,3.4378679841883963,0
udp,0.025912462636331957,5059,2830,11,3.4509868362585694,0
icmp,0.03092023451379411,3920,1713,8,2.1697562936186,0
icmp,0.04999035855127332,5068,1733,7,2.5440743362027947,0
icmp,1.126361230446484,5545,5346,14,3.627624448735221,0
udp,0.6231235422346472,2765,3909,6,0.8006828506468686,0
icmp,0.1518223677743632,5579,3777,4,3.041667978500749,0
icmp,1.2512366265466595,4177,4197,10,2.023592660428073,0
tcp,0.46735593338640335,3768,4059,5,2.0525345579220735,1
icmp,0.14545400375659123,3908,3586,10,2.9330046564879466,0
tcp,1.380498228382213,6039,3496,11,1.8565673369629125,0
tcp,0.09227491107255925,2607,3162,1,1.7365377586308866,0
tcp,0.7266503926920858,3652,2640,10,3.18422162311936,0
tcp,1.4942203566531975,1196,4279,7,2.1154417044449634,0
udp,0.0,3944,3061,10,2.428524714107452,0
tcp,0.5136230996712974,2969,3747,2,3.171329526929563,0
tcp,0.3774862083169648,4608,4062,6,1.9011135479254078,0
tcp,0.8396792985577712,5130,5247,13,1.9685714078166208,0
udp,1.2904642328030083,3238,3642,6,2.9177416131876823,0
tcp,0.6221510312324059,4221,6796,11,2.5511250895245783,0
udp,1.5145077870287158,5764,3528,5,3.0411691793669346,0
tcp,0.8964171855187139,4729,4533,9,1.964475406945956,0
udp,0.9538573604886846,637,4070,4,2.381854273726884,0
udp,0.9883660394927954,4070,3233,9,3.0483333510622472,0
tcp,20.168981104839318,58817,203512,390,18.712030754825005,13
tcp,0.930361657554013,2747,1849,9,3.271937810739217,0
tcp,0.33501389095873085,4430,4659,3,2.134088107442563,0
icmp,0.0,3275,4489,5,2.3776397827127074,0
udp,0.4551272234215045,3822,2977,13,2.051581059756698,0
tcp,0.0,4298,4367,13,2.201153908156106,0
tcp,13.203465777282508,228502,247313,91,30.87657403117733,11
icmp,0.9655569683666626,3121,2933,12,2.9602676238333157,0
tcp,0.8303127255662286,2813,2658,9,2.4238789756124657,0
tcp,0.3199258177694496,4123,3654,8,3.0338346857465712,0
tcp,0.0,4998,5634,10,2.4628289904072918,0
udp,0.821006652657116,5159,2195,3,2.469478420009291,0
tcp,0.6303363086853716,3373,2985,12,1.8911105077756238,0
udp,1.0961763829528308,2731,3649,4,2.2606927342490906,0
icmp,0.6237856268588973,5314,2687,5,3.153426419323078,0
icmp,1.0315883087472302,3725,2660,11,3.7157857600005326,0
icmp,0.7459196103178237,4499,3685,7,2.8104788689296796,0
icmp,0.06603948575129093,2719,4173,9,2.8576306171084056,0
udp,0.2975409132237772,4048,2077,5,2.6242003828399283,0
tcp,1.5543769257715516,7143,2983,8,2.7261213327929847,0
udp,0.8400311663828957,4601,3130,9,2.6645469710512244,0
udp,0.10585335401684037,3426,3298,3,2.8559239188346726,0
udp,0.2399561182402159,3182,6282,4,2.125775081809429,0
udp,0.061597943224126595,2026,3138,7,2.403169467092011,0
icmp,0.8312558490490496,6286,4296,11,3.0436064494192494,0
udp,1.190231687007986,3309,2345,2,2.2022846194914147,0
udp,10.725757235251663,175755,200632,281,28.170793517693795,3
tcp,1.4993222431446642,4335,2639,7,3.6900958022764576,0
icmp,0.11776692440267944,3662,2717,3,2.714148477112078,0
icmp,1.208096747331473,3310,3553,12,2.759140207481881,0
icmp,0.4022246369614153,4085,4850,6,1.884818540982495,1
tcp,0.6412063015580394,5207,4514,8,1.888060647083012,0
udp,1.3106682411531727,4940,6068,11,0.4015908637276153,0
icmp,1.200483837247685,5503,3629,11,2.632168375311401,0
udp,1.1034735067525046,2356,3864,8,2.9735693905496645,0
icmp,1.00039924018214,4982,3744,10,2.824356749502413,0
udp,6.312688602239275,359503,264234,455,22.418559784050622,8
udp,0.8408214236756534,1581,4166,11,3.267632302204829,0
tcp,1.5122675137727835,932,4104,11,1.6305904510847313,0
tcp,0.9898960916939696,3964,3970,8,2.6410303741338237,0
udp,1.0966309905968958,3529,5247,7,2.6863395739169404,0
tcp,0.5277435651998141,5181,2920,8,2.400806703239012,0
icmp,1.0553831487164875,3188,3066,6,2.821193364717247,1
tcp,0.18297756876083604,5036,3939,5,2.9905650301435984,0
tcp,0.4204697103368138,5604,2277,9,2.8863749628231448,0
tcp,0.8381004186937592,3679,4997,12,2.8850130916012717,0
udp,0.3984832663426509,6662,5397,8,0.8874422511457836,0
tcp,9.677789674943519,309607,266685,288,30.665966900090012,7
udp,1.2622261416315825,1803,3641,9,1.7844079237199553,0
udp,1.0829882298446165,288809,35763,396,23.66431682839464,1
tcp,0.8891509067320479,4067,4393,3,2.6473681726432328,0
tcp,0.4138546576389219,3936,4153,11,1.763587916870717,0
udp,0.42485121705607204,2505,4079,7,2.7362063357118562,0
tcp,0.21971747020338261,6017,4326,6,2.877621765982927,0
tcp,14.838216751533064,96915,193193,291,41.13629182127556,1
tcp,0.6098054192202185,3614,3129,2,1.989296379190527,0
tcp,1.0805186878239954,2443,3860,11,1.360524876730824,0
udp,0.831156138815182,3227,3615,6,2.8145777195171444,0
tcp,13.706326927208023,104637,341595,96,22.595647932861255,5
tcp,0.0,5385,4296,6,3.461405841791904,0
icmp,1.0815739599532006,4418,5000,8,1.8332468552387442,0
udp,1.372934206653461,1513,3524,9,1.9542720225281163,0
tcp,0.7960472123631075,5216,4998,4,1.9510169108450184,0
tcp,13.277956214661481,194662,328529,273,42.958331202434096,9
udp,1.636645013263494,4374,3827,2,3.2299491234001145,0
icmp,1.879798677125168,4387,4051,7,3.0292060810847135,0
icmp,0.5264081189590609,3791,2454,4,2.5308047736574935,0
tcp,1.1210327550016883,5564,3502,8,3.282711013537166,0
udp,0.0,3037,5389,8,1.8173964431650014,0
icmp,6.592341719421738,112859,59599,256,7.749433702226963,5
tcp,1.640315916674623,4654,4788,8,2.7294091259157107,0
udp,1.5170403153299485,4801,3495,4,2.210347123821021,0
tcp,0.25984871164948864,2601,5523,6,2.330557276902978,0
tcp,0.5824404703132693,4474,4186,4,1.8341296873733843,0
tcp,0.7849915646400106,3209,2717,7,1.694136874964176,0
udp,1.4733875388745068,5307,3627,9,1.170025213562382,0
udp,1.25249381595131,3369,3717,8,3.124143491550298,0
udp,1.5591318507117955,5106,3399,2,2.4060212507021,0
tcp,0.7020453473829846,4335,4610,8,1.4045542636263733,0
tcp,1.3600157128670376,2989,4362,10,2.2589879699529307,0
udp,1.6896993470251513,2946,3551,5,2.609077979845616,0
tcp,0.35625519791033233,3610,2505,9,2.2828478572774467,0
tcp,0.6245135447803464,5129,2645,5,2.0908211004603015,0
tcp,0.7740524805912617,1837,2094,9,1.8179240466544413,0
udp,1.4136582454450128,3261,2814,13,2.427412002021803,0
tcp,6.715645632766799,115331,240069,36,30.52945687977449,7
icmp,0.5793018972528143,4557,3596,3,3.9680835055912738,0
udp,1.8340746045998708,3478,3780,2,1.6459233461368692,0
tcp,0.0,4996,5399,3,2.8261710539102913,0
tcp,0.82782279635354,5357,5013,11,2.192831805489261,0
icmp,0.026448010026602353,4108,1756,6,1.6123300772696836,0
tcp,1.7299300999455869,4030,1209,12,2.1013447376948515,0
udp,0.47480856697565904,3881,3488,6,2.6989569689016153,0
tcp,0.39136000147090255,3704,3289,11,2.2921800419695533,0
icmp,0.0,5001,4390,4,2.0256108391941865,0
icmp,0.9430348445081912,4593,3207,7,4.180156403693875,0
udp,0.42476526917177415,5270,1467,4,2.051390263403312,0
icmp,0.7027949590899619,1963,2785,7,2.7166207802411955,0
udp,0.6771873069788533,2687,3844,8,2.896943009433105,0
udp,0.0,4417,4404,1,1.5217258503771127,0
icmp,0.844480694325646,3546,3158,5,1.4111502397584552,0
udp,0.0,5435,4389,10,3.009676720362243,0
tcp,0.7163077301787089,5531,3030,9,3.8183119799053804,0
udp,0.5953678311482168,5773,2676,4,0.8334831650653063,0
udp,0.7488717410307177,3627,2319,4,1.7814865641912214,0
tcp,0.8351003758693847,2611,3656,1,2.761032897921672,0
udp,19.70105712106254,74560,156866,286,26.649112291352296,7
icmp,0.11742246368521758,4878,2366,4,2.523637730526032,0
udp,0.6401074429821605,6340,4233,7,3.321986844688587,0
udp,6.439723199968468,93282,170496,242,32.62174381399995,3
icmp,6.291082600990816,176041,149913,358,18.438320811446456,5
udp,0.5913062944165484,2138,4566,7,2.2476182575798407,0
tcp,1.134258213648595,5410,4167,10,3.0006944912174713,0
udp,0.0,4665,4215,6,2.3377546831848632,0
icmp,0.5188786234875834,3818,2047,8,2.7836047638618897,0
tcp,0.5813462626347519,5858,2567,6,2.5131382341289608,0
icmp,0.6712308113150834,3957,5940,11,2.9581282483455063,0
icmp,0.9093548605255093,4413,5825,6,1.9126241889597126,0
udp,0.6992994069532631,5853,4395,8,2.038266756416736,0
icmp,0.7516877870251006,2978,3570,8,2.2453455355394154,0
tcp,1.4806096347579456,4051,3247,4,2.3161311685611348,0
udp,1.2118242658775769,4882,2773,8,2.302828712022378,0
tcp,1.2641919101662182,5109,4088,7,2.8023103846459554,0
udp,1.4648849896592517,1463,4326,7,3.252479725087945,0
icmp,0.9530922822439545,6131,3395,10,3.061727438939903,0
udp,0.944990522709706,3760,2740,9,3.029007139920587,1
tcp,0.011724093347368458,4112,3707,4,1.7889094842960316,0
udp,8.439411141747717,234286,71663,205,32.49529774525938,11
icmp,1.9046982937733687,4437,4293,5,2.485430946771496,0
icmp,0.17805988680284435,5232,3141,6,3.0349994159493083,0
udp,0.8477106422728035,5688,2938,1,2.786269676208711,0
tcp,0.6602782825162282,2889,4879,8,1.5081692100355895,0
icmp,0.523885140762764,5704,3183,5,2.96300333672835,0
udp,0.8108739012274659,4363,4702,6,3.278635279465269,0
udp,0.0,2298,3457,5,2.556874470707562,0
tcp,1.131111497305208,4165,4569,5,2.43574117031656,0
udp,0.6894983433709627,4286,2032,12,2.5238868673112287,0
icmp,0.3016100121677093,4996,3621,10,3.073190031390771,0
icmp,0.08686769504228797,2653,3260,8,2.2980498445729416,0
icmp,0.0,3729,4696,7,2.4136425721122294,0
tcp,0.8784348656995096,2904,2320,8,2.0941474059380427,0
tcp,1.0785904807533147,5144,1867,4,3.625318956727847,0
udp,0.2713844138686424,4857,4339,6,3.2663743756196504,0
tcp,0.6866543425023622,3434,3615,7,2.89765432113094,1
icmp,0.346986942368645,3951,3606,9,2.4886801556642952,1
tcp,0.0,4179,4780,6,2.7192494400120686,0
udp,0.6421716315500702,4851,3584,4,1.4061887898804637,0
icmp,14.914892968985558,154820,193722,188,25.5750820243072,7
udp,0.5167701483863851,4122,4988,8,2.315628943054865,0
tcp,0.39165733237497186,3499,5273,4,2.0475293361218325,1
tcp,1.0946148297464058,3388,4862,9,2.2138051530500023,0
tcp,1.432726791018713,3275,4268,8,2.3983350091143105,0
udp,0.9540458905912756,3242,2174,4,1.7627336818720702,0
udp,0.382562348556619,1970,2552,11,2.871385856310733,0
icmp,0.9486525105132096,2524,2740,1,2.5035892806163393,0
udp,1.1458211337559414,4240,3476,7,2.9552046084707926,0
tcp,0.8475964327714169,4132,1860,11,2.8182732279494713,0
udp,1.3042378865134725,5225,3114,10,2.3751374049048124,0
udp,1.0728934823678566,7157,3284,4,1.8134462424823956,0
tcp,0.5768528404855213,3587,4808,7,2.8156723203964336,0
udp,18.140814248195934,206206,327092,281,37.862768154277774,2
udp,1.4929663427487518,2970,3532,7,2.3148558877474392,0
icmp,0.991958029765599,3834,3881,8,2.345351367477774,0
udp,0.0,5014,4709,10,2.4332673156430085,0
tcp,0.0,2691,4816,11,2.2757724999733506,0
udp,0.9621162116860624,2233,3200,9,1.2673595293743138,0
udp,0.0,5740,4963,6,1.6236428745613083,0
tcp,0.20515446873236287,3756,2359,10,3.094842087146837,0
udp,11.850696704908602,194964,314307,245,23.841879663920587,12
udp,0.2546174451060157,5198,4692,6,1.674544401719968,0
udp,0.556133323423745,3668,4765,5,1.881779367197645,0
tcp,0.5438955586900953,3596,4241,9,1.8602605882542225,0
udp,1.0863936393161284,3109,2420,3,1.819362833751712,0
udp,0.9893160173894289,5424,2196,11,3.3737448997561046,0
icmp,2.0277604816910806,5001,1303,4,3.1025836043238955,0
udp,0.6651246705908823,3409,3503,11,1.9184469741615051,0
tcp,8.81005672328718,258197,346115,223,38.87609685512252,4
icmp,0.9065147129036062,4466,5370,5,2.1968076093957025,0
tcp,0.9898205914839309,4869,3131,8,2.613597434709978,0
icmp,1.6893416665233867,4214,4080,1,0.8139208537381659,0
tcp,1.0671947940535689,5665,4934,12,2.6615862501342065,0
icmp,1.0068899643888125,4894,3961,13,2.3907432122889527,0
udp,1.3373078685634063,4294,3433,5,2.510958338200172,0
tcp,1.274074809302458,3737,4880,7,2.736170249567548,0
tcp,0.2950472088884679,6213,3411,5,2.191899317987199,0
udp,0.6045958385940469,2996,4780,6,3.72087802054891,0
icmp,1.6023518547754358,3680,2141,7,2.68966439253217,0
tcp,0.22666056497288112,3355,4783,7,2.6874674590221628,0
tcp,0.803400521972418,5446,1524,7,2.253651967379241,0
icmp,0.2789128199355204,5610,3831,10,2.2162734626649474,0
icmp,7.502493013813119,200039,240320,213,40.2740398387658,11
tcp,7.434571127675649,269036,219395,400,34.68916684007968,9
tcp,0.5797828285340421,3309,5105,11,4.20185811861317,0
udp,0.3672682972750429,4249,3073,11,2.9494424176011744,0
tcp,1.6035728587566263,1939,3734,10,2.202073247988052,0
icmp,0.30535071136454417,5807,3098,15,2.809839243054491,0
tcp,0.7997974661382745,3382,5006,7,1.7145742290180532,0
udp,0.6172994542267771,3359,4762,12,2.588106749044623,0
udp,0.5693921138425913,4328,3837,7,2.7439865465998743,0
udp,0.4290799968967599,2073,5593,10,2.9271494925369046,0
tcp,0.0,3781,5133,8,2.879656596321121,0
tcp,0.022008823044692427,5418,5213,10,2.915584987442605,0
udp,0.6451017657584349,2495,2771,7,2.990704884354753,0
tcp,0.2730215153679961,5334,3612,8,3.4073367610352094,0
icmp,1.171344606021206,2688,2255,9,3.7780136518566723,0
icmp,1.3213665762936286,5046,3835,6,1.9678411526926618,0
udp,0.6583790119881368,5482,5706,8,1.417335001423056,0
icmp,1.0285336938672152,4797,2697,11,4.2250577240155724,0
udp,0.5921644353525973,3830,5157,9,2.9870687655812853,0
udp,1.0262914297976147,1900,2756,10,3.241172705048928,0
icmp,2.0144898177578385,2828,6438,11,3.710560562147654,0
tcp,1.195001993138496,3369,2660,1,3.611011456547333,0
udp,1.7054841377710188,3223,2988,8,2.397297473533826,0
icmp,0.5477300713646334,3003,4025,10,2.4627383204154367,0
tcp,9.210514522238137,190883,236031,165,29.746313967769687,6
udp,0.9421744416589379,3889,2733,6,3.0445614536284635,0
tcp,0.9160252191473011,3542,5039,5,3.8803957997415113,0
tcp,1.195858774886624,4220,3174,4,3.5650500116030592,0
icmp,0.7148443422021471,4634,3740,7,1.0220821109332219,0
tcp,1.8417971556694794,4291,3047,12,1.2929022804331554,0
icmp,1.2007852755498623,4201,5405,7,2.838496964337701,0
icmp,0.9903265557755226,4524,3874,9,1.6709774776443491,0
tcp,0.9723954618167076,5644,3696,11,2.5284272911004786,0
icmp,0.05113935557813898,3563,3852,7,2.987024726480034,0
udp,1.2387321263241382,7154,2593,5,3.688152517512097,0
tcp,0.17819432224271148,5847,3566,10,2.3868350416596993,0
icmp,0.9760642099395355,4698,4787,5,3.265017839400409,0
icmp,0.5578479979569095,4633,2617,7,4.0347201833392585,0
tcp,1.14725787732925,5026,4714,6,1.486638246225389,0
icmp,1.4794310757440468,3317,5001,10,2.4270548928302427,0
udp,0.3750074769423807,4113,4939,9,3.0730471601965217,0
tcp,0.0,3968,2767,6,2.5335668105767226,0
icmp,0.0,4203,4943,12,2.340862138665335,0
udp,0.8669921466950333,4676,4312,9,1.662097229483914,0
udp,0.8937384497677504,4290,3689,7,1.6564974146517422,0
icmp,0.9561307575038582,2871,2997,10,2.2950881999981476,0
udp,0.0,93309,301819,448,33.12769724825729,4
icmp,1.6150057669936357,2492,3954,13,2.492064029276729,0
udp,0.696357409711902,4373,2545,4,3.066183147008493,0
icmp,0.006201992364401998,4633,2269,6,3.17548273427649,0
udp,0.9073342270819711,4163,464,3,2.320900014631134,0
tcp,1.3492606782818468,6130,3750,8,3.2629015255197,0
tcp,0.6840792104674481,5064,5366,4,3.6772405822750596,0
icmp,0.8749279841051758,2954,2198,9,1.9344405688442188,0
udp,0.6040414855492471,5555,1894,6,2.33202459446517,0
icmp,1.6326086264455038,5032,4748,7,3.4399551050488264,0
icmp,0.8728676143704266,1590,3810,3,2.5980786265524913,0
udp,0.0528990876547244,3290,4763,7,2.603904103309492,0
icmp,1.3248115210859988,3433,2011,5,3.6974734138853877,0
tcp,0.13260258213570464,4661,3434,8,1.9572395471195483,0
tcp,11.158114416615195,202931,253440,293,43.175015431746715,11
tcp,1.0764359735461348,4253,3394,6,2.286731934491036,0
tcp,0.5632210902073167,4711,3158,12,2.297809617774899,0
tcp,1.2504328928455184,3994,3815,7,1.9358705455251521,0
udp,1.317980038637156,3671,4012,12,3.228962872118768,0
icmp,0.5951035038130134,5052,5735,7,2.6272490590139186,0
icmp,0.9530837210990553,4304,6208,5,3.312742053324704,0
icmp,0.47641274405913747,3890,4913,10,2.3623965150669957,0
icmp,1.0044685377938878,3620,4291,8,3.609971614154638,0
tcp,1.0219675256378018,6194,2843,2,1.6949806440161286,0
icmp,1.3641830788170086,2470,4842,7,3.328482507882204,0
icmp,1.133916266643186,3978,3771,9,3.346597804179488,0
udp,0.6327509577055166,2549,4080,6,2.564974529790608,0
tcp,11.875879415994554,68222,99436,344,17.84054856818556,13
icmp,1.1258450107183398,6445,4431,11,2.101412790470186,0
udp,16.588684002001266,211279,222758,326,39.64457625159083,4
tcp,0.21813858211058212,4929,1726,10,2.2520363551939755,0
icmp,0.3859906225144936,2702,5653,7,2.7442976335664198,0
icmp,0.7032415804429427,3056,3751,9,1.9504594423088153,0
udp,1.0676341336420476,5108,3466,8,1.453945611435544,0
tcp,0.7599767076247095,6216,4571,8,3.5382744317144263,0
tcp,0.16335130946648957,3426,2596,11,1.873166393377658,0
tcp,1.751649351031134,6068,4295,7,2.1324658571927078,0
icmp,1.1254847001269308,5208,5439,9,2.448201330300573,0
tcp,0.6946755132569074,2713,3441,9,2.614480319867681,0
tcp,1.2691289754229178,4415,3782,15,1.66960116496851,0
udp,0.8729672178773078,3809,3899,8,2.9103189996413716,0
udp,1.311776390546454,5788,4851,5,2.402141097243965,0
udp,1.1848610729376856,3669,2769,9,1.3662713686588948,0
udp,0.49903147596620184,4682,2672,10,2.0225426713678814,0
tcp,0.8285782124563624,4245,3397,5,2.3256951187359762,0
udp,1.0668371931627427,4018,2440,7,3.6718431467052497,0
udp,0.9021863994693267,3916,2702,4,2.725647010528486,0
tcp,0.5000221284109705,5866,4117,3,2.8321572552977443,0
icmp,21.137483893110364,96120,308156,338,53.85150214386863,12
udp,0.0,6477,5434,12,1.626055834793295,0
tcp,1.3885837638906269,5508,3987,5,3.3988159698217006,0
udp,0.8319013493634209,3305,5406,9,1.9968662092112708,0
tcp,0.0,5275,4528,8,2.319930632241725,0
tcp,0.0,1808,4362,5,2.4151149807341885,0
icmp,0.7016537933954392,3510,3566,2,2.5630109534111525,0
tcp,0.9753169912416422,4243,2987,8,2.0213273380131205,0
tcp,0.8464503958688822,5040,4342,9,1.931834529149886,0
udp,0.030480159629114767,5721,5081,9,2.6720456474339214,0
udp,0.45837336471538564,4697,3424,5,3.255256463366541,0
tcp,0.7929558552798934,5054,3461,3,3.2257208710618177,0
tcp,0.8503429559896508,4650,4827,9,3.535719988619014,0
tcp,0.9064317173199257,5928,3514,6,1.7240537077663118,0
icmp,0.9206316134627982,5616,4372,7,1.7535491175706823,0
icmp,1.0809550624780213,2501,3531,5,1.8942280889281236,0
udp,0.6534116220818302,3858,4223,9,2.1866477846849017,0
udp,0.9734867534391634,3763,3985,8,2.962953870081191,0
udp,1.5660700507057208,4520,2927,8,2.800499014773921,0
tcp,0.0,5593,2248,9,3.3688520485288898,0
tcp,0.6423437068225775,4201,4490,3,3.034032461637567,0
udp,1.488015178328312,4778,2405,9,2.0807545306829534,0
icmp,0.0,3388,2319,9,2.558683279559717,0
icmp,1.1831656875842018,2408,3940,10,2.73469628147814,0
icmp,0.9817333543364416,4204,4767,10,1.372078222446924,0
udp,1.1709795581208802,2513,5305,8,3.1233566669549555,0
udp,1.5466100483622696,3715,4165,4,2.912608647378523,0
tcp,0.596986030779196,2986,4389,12,2.948100842360443,0
tcp,0.8170501473372922,4694,3510,11,1.4006809373670719,0
udp,1.5853376942372073,3497,2444,7,3.3749071953623906,0
icmp,0.6198888776311489,3453,3911,8,3.2492314649277843,0
tcp,1.0580772377020007,3286,5149,9,1.8245888608217289,0
icmp,0.14045138384489508,4277,3604,6,2.3150269580564133,0
udp,1.1813918109476014,3290,3614,6,1.9841696017760038,0
udp,0.39855438071613064,3704,2989,2,2.493064271216973,0
tcp,0.12431136583138314,1966,2595,11,1.9827270835137287,0
tcp,9.4483425489686,132647,328479,201,29.94429929159145,7
tcp,0.9924411960528634,3994,3044,9,2.8847604489577168,0
udp,1.1022861646782927,6490,2342,14,2.127156270611726,0
tcp,0.25265796776308946,2761,4604,10,2.620366240246345,0
tcp,1.0772599917485957,4162,3926,5,1.7226101397380635,0
icmp,1.2751929736178824,4470,4212,4,2.2640941447920606,0
tcp,1.446527495563601,3648,4258,10,3.3608270737305364,0
tcp,0.7751305625426801,1788,2283,11,2.3448594432723056,0
tcp,0.677200288853983,3917,3751,4,2.6210110622581735,0
icmp,1.2415366934416563,3999,2357,10,2.184754480323714,0
icmp,0.0055507756044410606,2684,6096,11,1.866932521164556,0
udp,1.1726550100606752,4665,2277,5,2.2963945318829664,0
udp,1.6148450586879124,2694,2319,5,0.8486586145071515,0
udp,1.3140926831300415,4752,2847,6,2.5888019517193177,0
udp,0.0,4795,2917,3,2.188336265121012,0
icmp,0.9172073172673928,5362,1541,5,2.2663437903485546,0
icmp,0.7587138088276878,6177,2850,6,2.4182746028446074,0
udp,1.1407250251494474,6410,4149,7,2.2707028005803416,0
udp,1.1086467958447348,3000,2361,10,2.388005239307339,0
udp,0.5851075837151724,3254,4252,8,3.410376116923297,0
tcp,0.6195224335417627,2046,3358,6,3.1134745374874537,0
tcp,0.711183903537117,3290,4127,9,2.2480868113096006,0
tcp,0.5619976746272958,4287,5412,8,1.5715859947368953,0
icmp,3.0350918197971577,137809,364112,82,15.199830925461107,6
udp,9.40240610841175,177428,333389,303,27.677978883598506,1
udp,0.49051424842771135,1720,4294,14,2.392280302797695,0
tcp,0.5888453244907452,3624,3383,9,2.890832223729766,0
udp,1.5909262945548985,4553,4676,9,2.206580153780616,0
udp,1.4469462615196542,1259,5401,13,3.8788406049635307,0
udp,1.2920449427894023,5371,2881,9,2.338864369081782,0
udp,0.6662095632784032,5691,3140,8,2.5860274190210393,0
icmp,6.744644182871715,264325,118443,269,26.671370031811076,9
icmp,23.229483336936703,202753,227779,323,28.908642805900016,12
icmp,0.6303575244757026,3563,4763,3,3.0409161926462707,0
tcp,0.13788283200527696,5231,4026,4,2.5110104317402704,0
icmp,0.7374467028590148,4701,5205,5,2.3468971457031107,0
udp,1.649123416758213,2598,1523,10,3.7193965607123016,0
udp,0.0,3179,3975,8,3.194047946846802,1
tcp,0.0,3994,5194,9,1.5256855468849246,0
tcp,0.4382982579911629,2502,2945,8,2.787738611889641,0
icmp,0.3117729755242406,3266,3372,3,1.7464187904841864,0
icmp,0.49368104445900823,3758,2634,7,2.85774022212916,0
icmp,0.6879529361215915,4033,1892,8,1.86777012717428,0
icmp,1.161298286366612,6389,3065,10,3.339158732089426,0
icmp,0.8158736001389788,2108,6037,10,2.088511224706594,0
udp,1.1022970573699031,2820,2706,6,1.9541386545374024,1
udp,0.9554727633503352,5485,3153,6,2.9626105959301916,0
tcp,0.1357626862617718,5264,2561,4,3.8365667627358233,0
icmp,0.35823872526464623,2132,3070,7,3.068723677490325,0
udp,0.8245193354239988,5923,2658,10,2.540821575370694,0
tcp,0.7620252864236643,3834,3267,4,2.9362919088809125,0
icmp,1.0409145308676468,5049,3530,15,2.3914719075162667,0
tcp,0.6248590528549223,4975,4350,8,2.606587016053121,0
icmp,0.8319718258330374,3052,3852,1,2.9952887156401498,0
tcp,1.4000046110285613,4653,2954,9,3.4472335064900896,0
udp,19.17179178449673,142918,156345,253,26.88638467325181,12
udp,0.0,5396,5132,3,2.6614218308003132,0
udp,0.0,6089,3453,5,3.4229417353414244,0
icmp,0.10668671650467965,3603,4079,10,1.8147096918763392,0
tcp,1.1286429373688407,3422,1244,7,3.4238303132704484,0
udp,0.4614538688687456,2056,3589,5,3.2160039742659206,0
tcp,0.15505535675251314,3218,5680,11,3.8890164204785855,0
icmp,5.640075706711374,201330,220179,115,30.25758774217724,13
udp,1.3358557436861684,4760,3842,9,2.921807286653911,0
tcp,0.6189451370261787,5335,2947,10,1.72993580880626,0
udp,1.3311538913734335,2564,5066,8,1.4489917204276812,0
tcp,0.7269194879153424,2502,2771,8,3.3720318087753416,0
udp,1.0613150968084821,4508,5775,7,2.894652755102092,0
tcp,0.9933374165725815,3017,2197,5,2.061323639812128,0
icmp,0.36066231976128815,4359,4016,13,2.7737006121675747,0
icmp,0.7999325799901078,4281,3376,7,3.099632881655652,0
icmp,0.5376889637387541,5317,2764,1,1.7012183568758552,0
udp,1.8554484382844134,3818,4957,6,2.3260098137391108,0
udp,0.1672946913634975,4063,3944,10,2.3889892564165094,0
icmp,0.9592753596399868,2982,2763,10,2.67808664273897,0
tcp,1.2287911250703545,2673,3969,7,2.1385736368043196,0
icmp,0.7939040375895771,4856,3238,6,2.6594897304975085,0
icmp,0.3235516653049446,3587,6279,7,3.2285039114987413,0
tcp,0.5995091530198406,5556,4808,7,1.5856185848352973,0
icmp,0.6487710389432538,3489,3744,4,0.5258959576776452,0
icmp,1.2398297224966144,6781,3802,7,2.9253609072448032,0
udp,0.8389850945342636,3354,4644,5,1.9713864182652168,0
tcp,17.093885288169716,151550,237587,97,39.36637093758746,1
udp,17.613303516077206,179461,153680,243,14.186639140814737,12
tcp,0.3347993818978905,3747,5453,11,1.859372382942598,0
udp,0.17419271851985973,1891,3804,4,1.3622873639692417,0
tcp,0.4958667842498942,4279,4195,9,2.4189576951396092,0
udp,0.8063689727498703,1400,4287,9,3.1019317467069785,0
tcp,0.37973669966644585,4547,3802,12,2.5185084194493186,0
udp,0.7521905997526321,3464,5633,6,2.4326456708425503,0
udp,1.0457452039032125,2077,3231,2,1.9327402600164283,0
