protocol,duration,src_bytes,dst_bytes,pkts,conn_rate,failed_logins
icmp,1.1438600911374905,3372,3988,10,2.2342762241845984,0
udp,0.6550620444840928,5164,4258,9,2.294731572798623,0
tcp,0.3427158755567739,5345,2358,8,1.4414475420421835,0
icmp,0.0,3991,3580,7,3.5269263654336607,0
tcp,14.40657340026474,95064,194957,183,38.78095583377118,8
tcp,1.045896527916634,4133,4677,6,3.421575673997741,0
tcp,0.8287074571835822,3307,5115,11,3.22327305247967,0
udp,0.4408990446885159,4263,1852,8,2.608977507786546,0
icmp,0.6158286700395526,2938,2989,9,4.198471103264727,0
tcp,0.6866588224270523,3905,3230,2,3.305925621057284,0
icmp,0.0,3829,2774,8,2.0833231823767964,0
tcp,1.7991930703339118,4743,3986,10,2.6977652861164714,0
tcp,0.7994135721740655,3321,3831,3,3.377336122856205,1
udp,0.6083081121904763,5626,3392,5,1.383402047479253,0
icmp,1.2696850819446084,4785,4757,9,3.48463747948464,0
udp,0.2798200681361689,4565,5045,5,3.4693090717494646,0
udp,0.0,5390,3537,10,3.200170832338755,0
tcp,0.7999217977803882,3090,4430,6,1.5985277858303033,0
icmp,0.06642989560547907,5659,3721,12,1.5606019150349106,0
tcp,0.7753191830500822,3343,4087,13,2.179404472785566,0
udp,0.5877803149873669,3421,5372,6,3.166987107958397,0
tcp,0.9769704030074703,6561,3490,5,2.7165279384404073,0
icmp,6.855781402127395,41529,143053,281,23.61187457630721,4
udp,1.0269589337918303,3824,5286,10,3.604409401660368,0
tcp,0.19927369102227432,3406,1877,8,3.2213502758041423,0
icmp,0.7420744885150264,256,4738,11,4.187073871993216,0
udp,1.1838718610554406,4282,3163,9,2.7724546153894534,0
icmp,0.8396999914017873,3777,3480,12,2.874320926317607,0
udp,0.8783370363244882,2341,2996,4,2.4478985229318853,0
icmp,0.5430522001235032,3298,3779,6,0.7641355209099565,0
icmp,0.08728593455798417,2187,5986,7,3.0546961456597694,0
icmp,1.1390777023447956,4869,2732,6,2.7046238730713448,0
tcp,11.058407247724578,122930,101160,245,33.00337535663166,2
tcp,8.465806548580622,86005,237673,182,27.90303807677157,13
tcp,0.16941712010051468,5502,3902,10,2.8232720564441425,0
udp,1.238050812743937,3927,1569,8,2.4978001067398052,0
tcp,0.3828554626765092,4333,4894,4,3.5217877450773396,0
udp,9.83059837831679,166636,134645,294,47.13023480720557,7
tcp,0.5833641895945709,2756,4552,11,2.014013028870092,0
icmp,0.40911184319652516,3325,4676,3,2.719568895336895,0
udp,0.8482541581018433,3971,5723,11,1.9171318260405403,1
icmp,0.25559666226421696,3055,3226,3,2.041538450583591,0
icmp,0.20737691090970523,3694,3794,4,3.3307739377588237,0
tcp,0.27984231048185604,4676,4074,13,2.3158841111180215,0
tcp,0.738386379132278,4106,4256,5,2.08223116579474,0
tcp,1.4924997871283243,4275,3426,13,1.5652686245541154,0
icmp,0.7636371218751737,5101,3295,12,2.298111533338612,0
icmp,0.040957359355506706,2528,4103,6,2.040770735255779,0
udp,1.4511613506604193,4305,3535,4,3.4237695242522355,0
tcp,0.0,5184,3655,7,1.427199658507906,0
udp,1.1545263637065757,2701,3182,6,2.491561106521777,0
icmp,0.4987865863629482,5751,4807,13,2.966773154201264,0
tcp,0.390363655404527,2415,3918,12,2.306267092959485,0
icmp,0.6077219911015265,4314,3754,16,1.970146718571569,0
icmp,0.9456176848550334,3321,2761,7,3.8140162904593167,0
tcp,16.930600716623044,156272,303925,266,29.711529623444193,8
udp,16.681587967477498,130429,124500,155,26.046980840806093,12
tcp,1.0204850675627224,3647,3575,4,2.474737553201053,0
tcp,0.5593500805416405,3787,4508,9,2.175660199577839,0
udp,0.5069681762603051,4961,3261,7,2.386263668127163,0
tcp,0.3512113374430572,2601,2502,12,3.2736274142838218,0
tcp,0.0,2671,3725,2,2.01569756040131,0
udp,0.0,114174,140840,182,39.839339555736174,1
icmp,0.8472603193506668,2809,4979,8,3.61626185426898,0
udp,1.4944938771327285,4231,2379,8,4.151799509124619,0
tcp,0.6253726934763352,3166,3655,3,2.71042354915733,0
icmp,1.0860408978820293,5494,4417,5,2.1398432302541104,0
udp,0.49022378808240136,3137,5219,4,3.5625659545258674,0
udp,0.9123160773671757,5002,3243,9,1.6505287193168918,0
tcp,0.9872012276740725,3086,4727,6,1.696820450868644,0
tcp,0.4852259455551344,5781,4694,6,3.0855159988510024,0
udp,1.4351801524195413,3700,5063,8,2.081722193555105,0
udp,0.6387651505797872,1240,5905,5,1.9813474914353202,0
tcp,0.8296430420828883,3799,2503,7,2.7931062118305436,0
udp,0.721943176862375,4214,3549,12,2.5464554105223813,0
udp,0.550519942631456,3769,3642,7,1.8290721308701618,0
icmp,1.302468449887165,3328,3145,7,1.430339721190321,0
icmp,0.6180991094567305,5746,2015,7,3.7684701812852466,0
icmp,0.3406919389044054,4526,4931,6,1.7661966654650758,0
tcp,0.4214081670849233,5039,5240,7,1.4716590224620645,0
icmp,13.905702464604461,93346,210973,298,12.958714772963145,6
udp,2.103792519161672,3007,3708,7,1.838620915809927,0
udp,1.2373372076412519,5225,2927,6,3.016886728762471,0
icmp,0.3190385899296714,4880,6317,5,2.3002414741534336,0
icmp,0.04560629012570905,3069,3739,5,3.8496640789040746,0
tcp,0.5442680861574605,2166,3851,5,1.1896984208122043,0
tcp,12.101073261733628,152614,78951,217,26.268689985990076,9
udp,0.6545202765606257,3014,4470,7,2.263771546190683,0
udp,1.3031410598979654,2822,3682,4,3.683271156850397,0
icmp,0.35235342214941406,4237,3543,7,1.8623523371545396,0
tcp,13.812357476553956,248717,132240,179,27.667534918625957,10
tcp,1.2245840190900725,4289,3777,8,1.5515063458940745,0
icmp,12.787315156228468,113518,131881,211,17.636113773667354,1
icmp,0.7598055318098564,2923,3998,12,1.6710803623775516,0
tcp,0.33018395332223816,3722,3687,9,1.849906520605432,0
tcp,0.4990981144265575,1803,4977,9,3.132184112263283,0
udp,1.0171298778660587,5149,3969,6,3.024869880389211,0
tcp,1.5783977492242363,6452,1368,11,2.025746341063614,0
udp,17.205365639420783,164848,167204,143,21.593433057627077,8
tcp,0.377983202170719,4661,4491,7,2.889221150994351,0
udp,1.0311285652873028,3282,5307,2,1.9785711888653044,0
icmp,1.1805652220345793,2422,4612,9,3.51007815392617,0
udp,0.4962970030704605,2467,4206,12,3.5859182173100637,0
tcp,0.3124172247559983,2869,2348,5,3.049043440296939,0
icmp,1.0252324811132918,6437,5302,9,1.4734360112813494,0
udp,1.3457314688959874,2208,4181,8,1.1114525988973691,0
udp,0.9090236326656222,4039,2365,4,2.2135656688435112,0
udp,1.0780121458317113,3784,5245,7,3.0466668036987725,0
udp,1.4928382612788025,3735,3671,9,3.475796824436753,0
udp,0.12797890017364622,3709,3635,5,2.333117923722089,0
tcp,0.1681484130695724,3776,3730,9,2.1848056515793295,0
icmp,0.9684041259325591,1035,3183,2,2.720137858875341,0
tcp,0.17003157190318785,3049,3670,11,1.321844248074508,0
udp,0.3923486008529766,4510,3869,9,2.280372897049725,0
icmp,10.321297128541994,112621,215012,310,47.40893203280436,14
tcp,0.0,6360,3217,10,3.221278071901499,0
udp,0.00898661662486111,5013,5217,8,1.8623718012132997,0
udp,0.2459819525245741,4956,4817,6,2.8254146825477995,0
icmp,1.720911165432991,4310,3061,6,1.324789316483833,0
tcp,0.5739779555421316,5501,2312,5,2.2581478410102416,0
udp,0.804716007991126,4397,4179,9,2.8821918178083608,0
icmp,29.896449233085583,128228,216538,308,22.066669723631303,7
udp,0.0,5597,3920,7,1.3715174411077466,0
udp,0.4199479971689925,3527,3191,7,1.5260017348152688,0
icmp,11.061567595111926,172396,73877,348,13.480814006824398,9
icmp,0.7533439940272596,4381,3768,7,3.1719794316549166,0
udp,0.6828889036275856,5663,2864,9,2.5132839855727234,0
udp,13.47807587559987,137106,205047,227,15.900021101833012,6
tcp,0.8016978233632698,5334,4835,10,3.512807096298238,0
udp,11.858102831957808,96982,255249,108,6.403680894205742,6
tcp,0.4994154399399064,1702,5107,10,2.666873295487752,0
udp,9.992099305077321,86044,54860,207,21.257189516118302,8
icmp,0.6847878106220897,6056,5155,6,2.433966259805547,0
icmp,1.1629894908083325,4286,4558,1,1.8578733886200234,0
tcp,0.0,3735,2377,6,1.86233484564883,0
udp,8.778460949902534,142548,207372,266,16.307359859497673,9
udp,0.38533210024915093,5415,4508,6,2.8228603626441062,0
udp,0.0,4177,4419,13,3.082514917685978,0
udp,0.4655597840252343,5427,4770,6,2.8780287673848166,0
icmp,1.3609695069650258,4058,4231,1,2.6347922530247216,0
tcp,1.234990770772582,5057,2630,6,2.8511033518071636,0
udp,1.438866884729452,4189,2157,4,2.0430168267760167,0
icmp,1.3252888265025207,2848,2660,7,1.1727165701088635,0
udp,1.6224421161632403,4222,3800,7,3.6328551009522663,0
udp,1.1499368555355014,3234,3089,9,2.600896435578337,0
tcp,1.4097364265844288,4047,4518,8,2.9064081036800364,0
tcp,0.27090678093759124,2998,3915,5,3.390652887328195,0
icmp,1.5979487797174743,6467,4996,7,3.4067527598734064,0
tcp,0.8590481520898043,4941,6293,7,3.197917180572652,0
udp,1.5772989383159266,2506,2220,10,3.325317044185644,0
icmp,0.5701512998465642,5199,3933,7,2.682191891796361,0
udp,1.1236621019657003,5027,4246,8,1.0132344874790309,0
udp,0.807652584878375,5205,2873,6,1.8321824581091732,0
tcp,0.6002764457524872,3148,2702,8,3.2446326039736078,0
icmp,0.9750837453428198,4254,3639,7,1.508459890684518,0
udp,0.5988005660231633,4714,4697,7,1.9512128840069658,0
icmp,0.9247188152680268,4070,3528,6,2.7679936037103055,0
icmp,0.0,4429,3467,13,2.3693880411777104,0
udp,0.3857111211051386,5690,5750,7,4.026650551086292,0
icmp,1.1587837891059283,4709,5329,6,2.9842141660280417,0
udp,0.3585280194856672,5273,2030,8,2.704688746485344,0
icmp,0.1805707313748669,4555,4499,9,2.6760152510716955,0
udp,1.3481115765653118,5311,4276,8,2.9025751428828492,0
udp,0.8534098431003277,4153,3348,5,3.090174273699963,0
udp,1.240911084590941,3663,4180,6,2.211412835692505,0
udp,0.05178770767559426,4306,3715,10,1.8451641154481517,0
icmp,1.0082093165217476,6489,4135,5,1.6217842031455498,0
tcp,0.26630975754358266,4450,3749,8,3.3757448407926782,0
tcp,1.4004888599562708,4090,4014,11,3.7548198298322135,0
tcp,0.10355469662555272,4305,3094,8,2.6457865864199346,1
tcp,1.599432671282603,2776,2196,5,2.2868164252474137,0
tcp,1.4174625822605842,5012,3694,3,2.4497894003935436,0
icmp,1.3372876845818304,4137,4767,8,2.0213245358474974,0
udp,1.0109630369260598,2572,5447,6,2.9016185163978787,0
udp,0.660571603030026,3017,3373,9,1.774005866014294,0
icmp,0.7528447104844288,7404,3986,9,3.3345613690948075,0
udp,0.0,2789,2917,6,2.8402744538523734,0
icmp,0.70843306139868,4252,1917,6,2.085575962427227,0
udp,1.6434784826302007,5266,3008,3,4.1703547818195545,0
tcp,0.912101574130889,4967,2607,3,3.0694484885383018,0
udp,0.5737398769376584,1399,2714,9,3.091969705401793,0
tcp,0.8721545906196655,4205,3889,11,2.6599137616153876,0
icmp,1.17551257020275,2598,2330,7,2.1969611335330272,0
icmp,0.9420562237333969,4778,3537,5,2.281587192387096,0
tcp,1.6900212259768657,5605,4433,12,2.8962506202179727,1
udp,1.2640673456751625,4831,3267,11,3.3215089021860655,0
icmp,0.6125143431911556,6383,4241,8,2.0877521480737116,0
icmp,0.356045047939366,4201,2388,4,3.240227188670848,0
tcp,0.43912348770770593,2783,4739,9,2.2522320639689037,0
icmp,0.2764591774334383,4220,4524,5,1.5359323671705702,0
udp,1.335361268511713,4077,5055,7,2.278452166752468,0
tcp,0.1321387428375198,4204,5252,8,2.8032830702029177,0
udp,0.795394164134655,3067,5497,6,2.0859582269231636,0
tcp,0.3244218911133352,4461,3408,3,2.985500367099127,0
udp,0.1647553058533201,3807,4483,11,1.8158684338990863,0
udp,1.0089171572257727,3281,2535,5,2.556078424445914,0
tcp,0.9063332249353359,2427,3307,9,2.647943163527776,0
icmp,0.6831799339091347,5324,5068,9,2.496070685809907,0
icmp,0.4524751040598519,3516,3898,3,2.609224651017696,0
tcp,10.096005621358312,195298,155753,163,16.84274095475947,1
tcp,0.8305516758320087,4042,6029,6,1.7391233766412695,0
udp,0.19778387882519288,4002,4572,9,3.8556537309742214,0
icmp,0.9955502150563751,4343,5395,5,2.2187908396246385,0
udp,0.6907611803870476,2599,5620,10,2.6124762159307107,0
tcp,0.0,4938,3596,12,1.455496234880548,0
icmp,0.3439464934278753,4419,3852,11,2.1040832865461105,0
icmp,0.6583689819214564,3529,2144,7,1.9812568882447512,0
udp,8.383776069316884,221207,114177,322,29.249087193501666,4
icmp,0.8837116468134696,2386,3384,11,3.0125945455753285,1
tcp,1.356791173573333,6709,4290,4,1.435178644640764,0
tcp,0.24475973267289086,2970,4812,13,0.9326179840182645,0
tcp,1.0166599322106948,4385,3777,2,2.7831700153022947,0
udp,12.400377242033933,102120,101147,293,19.943633774517977,10
tcp,0.5537515770846271,4075,5068,14,1.6311173273785748,0
tcp,0.7097951847666469,3334,4679,8,2.9132161368834404,0
tcp,1.5573177564970804,4013,4285,7,1.9930427502548382,0
tcp,1.1079418101159781,4924,6125,11,1.981904617481775,0
tcp,1.342011946092431,4805,2422,7,1.9479230783467902,0
tcp,1.0512001240316582,4383,3983,11,3.01136361749386,0
tcp,1.3951345721131259,4364,3724,10,2.560543059332713,0
udp,0.44993501795237933,6151,1555,7,2.2531922214278164,0
udp,1.0447520939435049,2890,5540,9,3.965635576109901,0
icmp,1.0260310530704562,3516,4945,4,2.8784159377207508,0
udp,0.8018405511752281,4524,3225,10,3.385990887208439,0
tcp,0.5327054707895265,4390,2728,8,2.7930140230460196,0
icmp,0.6561694107326861,4426,2947,10,2.869480991226044,0
tcp,0.25440426758218315,5096,5639,13,1.2317050176180668,0
icmp,0.0,5971,1312,8,2.266280446801503,0
icmp,0.9792362299024333,2494,4703,9,1.9733734489315677,0
udp,13.89405322908655,105637,225434,237,0.01,8
icmp,0.39207139246578543,2617,4744,5,1.6834691777996862,0
udp,0.3770764468161839,4627,5502,4,3.287724211484038,0
tcp,1.0429505588700598,4834,1749,6,2.0882033034740743,0
icmp,0.38475259310622634,5443,2588,4,3.1113270713627124,0
tcp,0.4702495842547748,5124,3816,15,2.2216679523958187,0
icmp,1.7480113881500368,4669,5892,7,3.405422582112045,0
udp,0.46109234405437355,4176,2753,6,2.653575722657703,0
icmp,0.6129925993198935,3614,4521,1,0.6228213002219212,0
tcp,1.1322176076969934,3585,507,7,2.699332170499443,0
icmp,0.5153073891724027,5726,3597,4,4.208496139945474,0
udp,1.4948637896238626,4529,5195,3,2.204305984671742,0
icmp,1.3252409824583609,4599,4686,11,2.1153149655184755,0
tcp,0.26838974066539323,2947,4291,13,1.3416048743902056,0
icmp,0.5707222834745072,2619,3363,14,1.557370727901155,0
udp,18.498119939499283,179697,158270,89,25.197094112091936,3
icmp,0.5422063720563917,3969,2758,2,3.0899284755770937,0
tcp,0.26545685539501673,3238,2930,8,3.1458938553578393,0
udp,0.7163655012881598,2976,2774,3,1.3589862623251985,0
icmp,1.3677188719523303,4425,2747,7,2.4843455228133786,0
icmp,1.2927219368264098,2798,2585,6,2.889063673140278,0
icmp,1.3245032401502796,4008,4036,5,2.4284358257740823,0
udp,0.8039640619409193,6797,4228,5,2.7781161899667395,0
icmp,0.33581088017465816,4268,5779,11,2.7449417184555753,0
tcp,0.8527659430619774,4137,6388,7,2.9048285087476136,0
tcp,1.294893151978616,4243,3093,3,2.0518988904466093,0
udp,0.6351115166711045,5509,2359,18,3.4766067326522254,0
tcp,0.20779469712364007,4638,1951,11,2.413253088675256,0
udp,1.2801278016702007,3259,3922,11,4.065244755877665,0
icmp,1.5831542157300862,5244,3712,6,3.5266846339541003,1
tcp,1.004275125943904,3608,3090,10,2.603054206604847,0
icmp,2.2996402359680017,2347,3690,11,2.4935019049097016,0
tcp,1.4337034069576449,3626,3750,11,1.1883774145702808,0
udp,1.455691575751146,5672,3619,3,2.753820818521542,0
icmp,0.4743549852507015,2999,4541,3,4.133041590991049,0
udp,0.9609487503913982,4340,4606,10,4.125978445685777,0
udp,0.6775178920034512,4638,3082,8,1.9784915497040045,0
tcp,0.955074966592365,53987,82618,205,23.251756339062904,5
icmp,0.3306282197928272,5244,2895,9,2.084392433459531,0
icmp,0.3467879283892235,4888,2842,8,2.872196772442312,0
icmp,1.0442619042099623,2200,5325,13,0.721338224253705,0
tcp,0.6588816367701559,4987,6302,8,1.4474592408218065,0
icmp,0.9233830031300503,5318,3715,8,3.2407836262817193,0
tcp,0.0,5387,3157,7,2.3302511737949763,0
icmp,1.3590377978074635,5578,4532,6,1.9847786431859689,0
icmp,1.3456544865705915,3996,3169,8,1.6927181746267772,0
icmp,1.0066020776105067,1047,4746,1,2.7777237006030595,0
tcp,1.2331026843811905,3759,3248,14,3.9251874833251037,0
tcp,0.5115820610892233,3651,3228,8,1.5128009444275319,0
udp,1.0848097424809897,4954,3454,8,2.8158106783403825,0
tcp,1.5328979493487147,5764,2871,7,2.437227851729976,0
icmp,1.3413180595290966,4259,6860,5,2.719184159068842,0
tcp,1.1142830754482795,4066,2656,8,3.0766460108642932,0
icmp,0.5951503215586,2014,1888,7,1.8427023083841148,0
udp,0.0,2707,4313,5,3.9459954100513155,0
udp,1.170212334450891,2014,3155,10,2.691411400795585,0
udp,0.1647246111568873,2869,2921,9,2.475168256605414,0
udp,23.579314117673526,62967,68235,433,18.46494368394845,3
tcp,0.34924863845531023,4224,3556,2,3.45135409116605,0
icmp,0.906944254134432,2261,2149,8,2.8422533650640327,0
udp,23.044491577529925,175268,136060,294,19.920433500459502,4
icmp,0.0,5602,2429,7,3.39968062005126,0
udp,1.6979863004072961,4465,5146,5,2.5004235701038295,0
udp,1.382832032568035,4125,4689,8,2.1387581269478484,0
icmp,15.327273069551257,197743,218527,239,4.494637656221798,2
tcp,0.5379192651771656,4237,6004,9,2.1044288637709383,0
udp,1.3014828546740569,4058,4557,6,2.861818081458801,1
tcp,0.24972729649866932,3545,2839,4,2.3615903972178707,0
udp,0.3409276015948538,2570,3230,6,2.47773537538345,0
icmp,1.2433127010931284,3432,2292,10,2.39724452441309,0
tcp,1.074728757161126,3710,3945,5,2.3618712685528025,0
tcp,9.637448478998405,66935,209754,167,16.762493543179446,8
tcp,0.05725297655232142,3872,3875,4,3.1487285098690365,0
tcp,0.9772613501863331,3827,3503,3,2.71006965199697,0
tcp,6.706325064371083,108446,75496,295,15.451276549197551,1
icmp,1.1625085964566937,4472,3547,7,3.220666962333406,0
tcp,0.7441119038143069,4375,4643,5,1.9430730486280259,0
udp,0.2671258795372706,4599,3090,5,1.5499303856069309,0
tcp,0.21616266707618825,3204,2547,8,3.761038082244888,0
tcp,0.1926942771333907,2007,3443,11,3.2424028074505387,0
udp,1.3441541406872601,5452,4528,8,1.977113989092319,0
udp,1.4416568954504092,5495,2851,4,2.5000139502012835,0
icmp,0.6931921788451478,3048,5587,4,2.0044029932488847,0
tcp,1.2689345365185225,3677,3101,10,2.088236282024409,0
tcp,0.2736408980370909,4292,5138,4,3.9535767641313004,0
icmp,0.2107400185149808,5700,3530,2,1.9910638334898667,0
udp,0.3092914589636245,5741,2497,8,2.256887020532603,0
udp,0.8770442454012953,3661,2328,5,2.825689412850888,0
udp,0.2935534587702622,3122,3654,10,1.344990558062096,0
udp,0.3013817346131304,2708,4676,6,1.830336739026917,0
udp,0.3302403642906627,4477,3829,6,3.129829348120129,0
icmp,0.13453332045918043,4684,3567,6,3.211078741086285,0
udp,0.49074678946262723,3002,3867,3,2.84304414424388,0
tcp,0.0,2657,3038,6,2.908251848348124,0
icmp,10.137204869184657,100682,180459,285,29.069788521489695,10
icmp,1.052903817047189,5595,4460,5,3.1615332699678276,0
tcp,0.8185766124080066,3556,5923,7,1.432671619851923,0
icmp,1.1206984338265775,3320,3990,3,2.9022735167528366,0
tcp,1.2449438818310203,3053,3653,10,2.0357294804155552,0
tcp,0.6704515325047233,4367,3813,8,2.150550734786779,0
tcp,1.445139724077884,1477,4620,11,1.562109876064992,0
icmp,0.2431081569952238,4117,1308,8,2.7901083490129404,0
tcp,0.3946186384462823,5046,5680,7,0.8808310880904142,0
icmp,1.4816901361442627,4335,1811,8,3.4102049691417307,0
udp,0.0,2440,3783,5,3.0732452311684257,0
udp,0.8660481252479793,4831,4499,5,3.0454525603766514,0
tcp,0.8685543585768067,2423,4824,5,3.7161023954444548,0
icmp,0.7114771375228673,2986,4188,3,1.6625520924586805,0
icmp,0.9498903675413088,4597,4555,18,3.666022930585971,0
udp,0.9536635193126066,4518,3630,9,2.061174309174949,0
icmp,0.5213708803301571,3367,3204,13,2.9664680261933056,0
tcp,1.1690839479343098,5008,3392,6,2.0821204301265333,0
tcp,9.445783991043324,297995,158571,192,26.72602613645311,8
icmp,0.11449366228003721,3837,3933,5,1.7851544731996984,0
udp,0.7609151917341157,5535,2901,5,2.250252105792128,0
tcp,4.037823646912078,214349,117662,406,15.098761462240198,9
icmp,0.3793183456792882,5862,5449,11,1.9687234585525375,0
tcp,0.0,1655,2088,11,3.3847627236814035,0
tcp,0.664087738726326,5909,3564,9,2.9419752391491207,0
udp,0.3094968883424078,4923,2782,9,2.828706339521445,0
icmp,17.110004463361328,145664,193985,346,22.08280741922379,15
udp,0.1292027571148041,4924,5531,1,3.201627271845899,0
tcp,1.0058776955834707,3191,6946,10,2.0325031675042604,0
tcp,0.0,4947,3603,9,1.7542475006782308,0
tcp,0.595045124048249,3992,3871,8,3.9694279388513607,0
udp,0.6240928403336108,4547,6493,10,2.8383120010493905,0
tcp,1.6326445158265357,5179,5767,7,3.011347635283448,0
icmp,9.140198761975542,52266,164401,287,22.95240952158296,12
icmp,0.428100387820094,4311,3854,4,2.796781059686971,0
icmp,1.5424093154054055,4273,2303,9,3.3821341312672946,0
tcp,0.4898257584404092,2612,5244,12,0.49313289516078296,0
icmp,1.0013407615463314,4539,3294,9,3.421832483475966,0
udp,0.13814326373704344,2850,4345,3,3.1092121309258247,0
icmp,1.9871372936537064,3343,3503,2,2.4968473710915613,0
tcp,0.302463399151174,6811,4098,6,3.465121470626775,0
icmp,1.5987033583499348,5520,3614,6,3.093321043678733,0
udp,1.3359312368721472,3860,2681,9,2.7839821335403334,0
icmp,0.0,3997,2884,8,2.01131986349504,0
tcp,0.9452911734958039,5138,3168,1,2.9298543212484374,0
udp,0.22775736405130287,3922,4978,3,2.5627664098489986,0
tcp,1.209326309018486,4909,3345,11,2.187689873048467,0
udp,7.0304499158616425,68985,231574,246,16.928637578477726,10
icmp,1.0183155350248667,2178,4860,8,2.0104182680846963,0
icmp,1.133745209561019,3328,3691,8,3.7529955110470445,0
tcp,0.8395141391755142,3491,5293,2,3.3504637458475086,0
udp,0.8283078834024817,4236,4840,2,3.192437829010844,0
tcp,0.3874591988982512,4112,4034,7,2.5089354047693853,0
udp,1.3760047915121145,6506,4048,12,2.126110551119734,0
tcp,1.4977645516371392,3199,5906,7,2.2681966331724395,0
tcp,0.0,4029,3977,7,2.3546412576554614,0
icmp,0.6848234539031292,4544,1636,7,2.403800686116127,0
icmp,0.7430554739955958,4050,6444,11,1.9315020405357872,0
tcp,0.03375032524949817,5263,2221,8,2.6333252524576487,0
udp,0.7174050388673081,4588,3263,8,3.204975214203206,0
udp,1.055826260607715,2305,3683,4,3.2519416910459142,0
tcp,1.3939217424233916,3934,4535,6,2.956519765908686,0
udp,1.2587152033646651,4222,5603,9,2.2853124532760924,0
tcp,0.9563692504079487,4093,3806,11,2.367329966561708,0
tcp,1.2568348782289194,3952,4799,7,3.234571980599558,0
tcp,0.9384346536033038,3514,4673,6,2.160034742494048,0
udp,1.074747554565548,3631,2764,7,2.2023906493508507,0
udp,0.8416818433723152,4041,3973,6,3.467910340103031,0
udp,1.4229708743054332,5519,3663,10,2.5221876093003104,0
icmp,0.5872281127099483,2652,3986,4,2.3066291014706644,0
tcp,1.2751439512110228,1533,2976,6,1.6218401532046935,0
icmp,8.260635733052865,181037,202419,274,40.01357667373189,1
udp,0.41127391065900765,5430,1373,9,2.73155249944764,0
tcp,0.0,3210,1247,10,2.636957106224388,0
icmp,0.12913033962750253,4527,2637,4,2.3096780167651523,0
icmp,1.0339131416362115,2416,3348,8,2.1433965661338026,0
icmp,11.315957195467616,185415,218138,229,28.06443960998211,3
icmp,1.5292755770037605,4492,4211,4,3.625374258628449,0
tcp,0.44436760062257075,6494,4310,4,2.236781034829904,0
icmp,0.34860633231010085,2998,4749,9,2.453997791550571,0
tcp,1.037766102022249,2378,4754,2,2.9523212535892984,0
icmp,1.5390503797145385,1111,3628,5,2.598702066721523,0
icmp,5.4516818272229886,58533,173583,201,27.856739803691244,8
tcp,0.7439943319899011,2897,3539,6,3.078143020324758,0
icmp,0.0994528505773099,3233,3844,9,2.090698469440438,0
udp,0.7372671232734784,3990,3931,10,3.374039587939653,0
icmp,0.919978706555481,3043,4626,9,2.118610241891235,0
udp,0.9970563914023963,1279,2590,13,2.634469776453434,0
tcp,0.832523796791732,3073,3198,6,2.736017204382342,0
udp,0.8749444472326409,4157,3875,4,1.327572830568976,0
udp,1.7393739127573844,3695,2585,4,3.302530516917201,0
udp,1.0515399212427297,1597,2449,10,3.0471585466160587,0
icmp,6.093314879650548,108178,81260,293,11.757150746034794,4
tcp,1.1327189113997922,4586,3038,12,1.949170143494188,0
icmp,0.8645435361199214,3198,2020,6,2.473325844422779,0
icmp,0.19234481378003143,5358,2535,6,4.232702637490158,0
udp,0.765846277185503,3386,4688,10,2.2906708480423013,0
udp,0.2506975233935772,6978,2597,5,1.5604911903795475,0
udp,0.7936175086362027,1853,1600,6,1.9817612167913836,0
icmp,1.221901974735856,3404,5261,7,3.9176405948577733,0
udp,1.7474742427155983,4800,3480,5,2.634864415823887,0
udp,1.0803466306799752,3343,3798,8,2.3701828002633487,0
udp,1.3163739425596752,3151,3207,7,1.6852664579677268,0
icmp,0.832283258607758,1282,5032,7,1.5911208223149407,0
icmp,0.9810359906356109,4318,4597,8,2.4425405401325384,0
udp,1.0863035206183997,4769,4158,8,1.4691460505043332,0
icmp,0.9601724852675977,2041,3975,9,1.7347545884218405,0
icmp,1.0603219566480093,4823,4384,9,2.632532879571369,0
icmp,0.6483223582852083,5353,3600,8,3.3228778905112053,0
tcp,0.45691337929857545,4877,5141,7,2.3470515630681956,0
udp,0.49349148869839937,3003,2630,7,1.276304399959743,0
udp,1.5125710036803028,2812,3942,3,3.4002625105048487,0
tcp,15.835944554893558,77925,221775,209,27.044113220513022,10
tcp,15.777831937447747,193664,136151,305,16.870425909530212,9
icmp,1.2249885132345222,5129,4116,6,3.0518636438846154,0
tcp,0.7546328652926195,4291,6457,15,2.6454467984216903,0
tcp,1.0034464158973329,3012,4319,13,2.3119736385133667,0
udp,1.1473323486487153,2838,4698,9,2.0759328315118415,0
icmp,1.4300744676669648,3233,5180,7,2.8956505079665686,0
tcp,0.9499079533845931,3573,4124,3,3.563932831454019,0
icmp,1.307080563186772,1880,3503,8,3.136309646154875,0
tcp,0.5955774745487045,4448,2790,8,2.6644032129638293,0
tcp,0.9639653853197131,6273,4232,10,2.2897917004053316,0
icmp,0.5581118772782023,4576,3985,7,3.3451223429332626,0
tcp,1.0652219523276223,1495,4001,4,2.347557522498759,0
udp,0.4322165164731079,6523,4058,8,2.1637409584148033,0
udp,0.0,2505,2856,6,2.5933853551383805,0
udp,0.09984841829083446,3348,4160,6,1.7913110671122678,0
udp,0.28837084381121025,3727,3963,4,3.0587916508494324,0
icmp,0.10887413160502823,5491,3630,7,3.412376944602705,0
icmp,0.218467406423422,3389,3899,10,2.451458797967671,0
